exp,tx,replicate,time_min,isc_uA_per_cm2
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.1,0.070190429
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.18333333,0.009155273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.26666667,0.024414062
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.35,0.051879883
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.43333333,0.103759765
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.51666667,0.082397461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.6,0.131225586
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.68333333,0.131225586
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.76666667,0.106811523
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.85,0.115966797
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,46.93333333,0.094604492
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.01666667,0.1953125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.1,0.094604492
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.18333333,0.073242187
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.26666667,0.09765625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.35,0.103759765
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.43333333,0.079345703
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.51666667,0.088500976
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.6,0.128173828
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.68333333,0.143432617
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.76666667,0.15258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.85,0.079345703
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,47.93333333,0.158691406
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.01666667,0.140380859
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.1,0.143432617
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.18333333,0.155639648
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.26666667,0.161743164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.36666667,0.231933594
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.45,0.1953125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.53333333,0.122070312
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.61666667,0.146484375
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.7,0.143432617
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.78333333,0.280761719
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.86666667,0.167846679
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,48.95,0.158691406
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.03333333,0.158691406
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.11666667,0.241088867
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.2,0.155639648
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.28333333,0.204467773
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.36666667,0.180053711
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.45,0.1953125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.53333333,0.216674804
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.61666667,0.213623047
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.7,0.228881836
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.78333333,0.265502929
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.86666667,0.198364258
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,49.95,0.22277832
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.03333333,0.177001953
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.11666667,0.231933594
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.2,0.302124023
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.28333333,0.247192383
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.36666667,0.271606445
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.45,0.186157226
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.53333333,0.271606445
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.61666667,0.201416015
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.7,0.283813476
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.78333333,0.289916992
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.86666667,0.277709961
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,50.95,0.314331054
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.03333333,0.329589844
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.11666667,0.546264648
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.2,0.317382812
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.28333333,0.311279297
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.36666667,0.381469726
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.45,0.314331054
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.53333333,0.354003906
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.61666667,0.34790039
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.7,0.296020508
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.78333333,0.34790039
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.86666667,0.421142578
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,51.95,0.308227539
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.03333333,0.302124023
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.11666667,0.408935547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.2,0.378417969
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.28333333,0.378417969
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.36666667,0.497436523
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.45,0.457763672
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.53333333,0.473022461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.61666667,0.408935547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.7,0.51574707
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.78333333,0.390625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.86666667,0.411987304
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,52.95,0.390625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.03333333,0.433349609
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.11666667,0.448608398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.2,0.561523437
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.3,0.527954101
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.38333333,0.460815429
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.46666667,0.469970703
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.55,0.482177734
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.63333333,0.503540039
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.71666667,0.479125976
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.8,0.582885742
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.88333333,0.540161133
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,53.96666667,0.527954101
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.05,0.592041015
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.13333333,0.51574707
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.21666667,0.631713867
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.3,0.552368164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.38333333,0.674438476
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.46666667,0.540161133
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.55,0.576782226
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r1,54.63333333,0.54321289
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0,0.09765625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.083333333,-0.079345703
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.166666667,0
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.25,-0.100708008
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.333333333,-0.106811524
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.416666667,-0.04272461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.5,-0.09765625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.583333333,0.073242187
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.666666667,-0.045776367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.75,-0.128173828
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.833333333,-0.094604492
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,0.916666667,-0.079345703
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1,-0.082397461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.083333333,-0.094604492
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.166666667,-0.061035156
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.25,-0.119018555
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.333333333,-0.021362305
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.416666667,-0.073242188
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.5,0.076293945
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.583333333,-0.054931641
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.666666667,-0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.75,-0.07019043
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.833333333,0.012207031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,1.916666667,-0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2,-0.012207032
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.083333333,0.012207031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.166666667,-0.021362305
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.25,0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.333333333,0.05493164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.416666667,-0.061035156
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.5,-0.012207032
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.583333333,0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.666666667,-0.073242188
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.75,0.021362304
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.833333333,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,2.916666667,-0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.016666667,-0.006103516
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.1,-0.134277344
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.183333333,-0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.266666667,0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.35,-0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.433333333,-0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.516666667,-0.030517578
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.6,0.070190429
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.683333333,0.012207031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.766666667,0.045776367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.85,-0.027465821
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,3.933333333,-0.054931641
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.016666667,0.045776367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.1,-0.057983399
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.183333333,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.266666667,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.35,-0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.433333333,0.067138672
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.516666667,-0.027465821
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.6,-0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.683333333,-0.006103516
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.766666667,-0.027465821
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.85,-0.033569336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,4.933333333,-0.027465821
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.016666667,0.067138672
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.1,0.039672851
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.183333333,-0.109863282
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.266666667,0.05493164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.35,-0.033569336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.433333333,0.045776367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.516666667,0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.6,0.057983398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.683333333,-0.067138672
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.766666667,0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.85,-0.051879883
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,5.933333333,0.024414062
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.016666667,-0.094604492
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.1,0.051879883
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.183333333,-0.085449219
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.266666667,0.051879883
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.35,0.115966797
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.433333333,-0.024414063
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.516666667,0.033569336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.6,-0.051879883
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.683333333,-0.027465821
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.766666667,0.021362304
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.85,0.057983398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,6.933333333,-0.04272461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.016666667,0.024414062
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.1,0.009155273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.183333333,-0.027465821
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.266666667,-0.015258789
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.366666667,-0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.45,0.05493164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.533333333,0.115966797
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.616666667,-0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.7,0.119018554
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.783333333,-0.039672852
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.866666667,-0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,7.95,-0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.033333333,-0.012207032
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.116666667,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.2,0
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.283333333,-0.125122071
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.366666667,0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.45,-0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.533333333,0.048828125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.616666667,0.030517578
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.7,0.006103515
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.783333333,0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.866666667,-0.033569336
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,8.95,0.030517578
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.033333333,0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.116666667,0.064086914
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.2,0.009155273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.283333333,-0.04272461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.366666667,0.134277344
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.45,0.045776367
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.533333333,0.024414062
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.616666667,-0.073242188
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.7,0.042724609
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.783333333,0.067138672
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.866666667,0.012207031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,9.95,0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.03333333,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.11666667,0.05493164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.2,0.119018554
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.28333333,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.36666667,0.103759765
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.45,0.009155273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.53333333,0.106811523
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.61666667,0.012207031
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.7,-0.012207032
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.78333333,-0.009155274
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.86666667,0.009155273
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,10.95,0.128173828
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.03333333,0.131225586
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.11666667,0.09765625
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.2,0.030517578
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.28333333,-0.054931641
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.36666667,0.128173828
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.45,0.048828125
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.53333333,0.039672851
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.61666667,-0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.7,-0.082397461
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.78333333,0.018310547
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.86666667,-0.027465821
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,11.95,0.088500976
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.03333333,-0.036621094
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.11666667,0.057983398
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.2,0.003051758
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.28333333,0.024414062
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.36666667,0.006103515
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.46666667,-0.054931641
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.55,0.006103515
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.63333333,0
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.71666667,-0.012207032
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.8,0.076293945
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.88333333,0.05493164
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,12.96666667,0.100708008
exp19-42(ns),ejc24-25-26-2_20uM_vx809_vx770_g418_200uM,r2,13.05,0.057983398
